id,name,jenis,rayon_code,korlap,gps_lat,gps_lng
7c7f66c8-7198-56ca-ada7-2f1c28bce2b2,Jl. Diponegoro - Pulau 6 (Depan Masjid Diponegoro),street,PUSAT,,-7.28543293,112.73380858
80177fba-8c33-53aa-8439-797c18bbdaa2,"Jl. Diponegoro - Pulau 7 (Depan Bank BCA,DPN Taspen)",street,PUSAT,,-7.28204783,112.73205884
9a68150f-9e60-59f5-81e4-647ade6d08ab,Jl. Diponegoro - Pulau 8 (Depan Pom Bensin / KFC),street,PUSAT,,-7.27898435,112.72992997
f49262e5-7db7-57c0-85d2-1c0a1aeada41,Jl. Diponegoro - Pulau 9 (Depan Arum Dalu),street,PUSAT,,-7.27781447,112.72894979
5d30813c-e7c0-543c-a83b-49f8b6f322b9,Jl. Dr. Seotomo - Pulau 2 (Depan Pam Ovit),street,PUSAT,,-7.28284604,112.73706544
c9fac8f3-1aa4-5b2c-bce9-e2b244e98a08,Jl. Dr. Soetomo - Arah Pakis (Depan Wisma Semeru),street,PUSAT,,-7.28509007,112.73210893
56248ef7-109d-587e-9613-461a888dd950,Jl. Dr. Soetomo - Pulau 1 (Depan Rumah Makan Kayan),street,PUSAT,,-7.28208658,112.73880807
c495704d-0d97-58ee-b54f-50a6889409ed,Jl. Dr. Soetomo - Pulau 3 (Depan Hotel Regantris),street,PUSAT,,-7.28397949,112.73452118
1ec534c6-a935-5b2a-8c4e-30a03ba86db8,Jl. Gemblongan,street,PUSAT,,-7.25214797,112.73685330
8f2bdda4-ecb3-5de9-b60f-94edc6749683,Jl. Gembong Tebasan,street,PUSAT,,-7.24468079,112.74754728
77d54c3e-ae2a-5138-8b30-357b9b76a2a9,Jl. Genteng Kali - Pulau 1 (Depan Bank Mandiri),street,PUSAT,,-7.25601075,112.73858735
cf85ca1b-ae43-5e99-b772-6aa746be4dc9,Jl. Genteng Kali - Pulau 2 (Depan Gereja),street,PUSAT,,-7.25607377,112.74121577
42f4e3e2-ee53-52dd-b233-3e007720b013,Jl. Genteng Kali - Retonde Perhutani,street,PUSAT,,-7.25612787,112.74260688
7bfb7084-32f4-5a21-94f5-b1316c073355,Jl. Genteng Kali - Retonde Pos Polisi,street,PUSAT,,-7.25593907,112.73730810
04a63cdd-377b-5d4b-a71a-3631c8396672,Jl. Genteng Kali - Stren Kali,street,PUSAT,,-7.25591432,112.74062897
828b963b-081a-5f01-9f21-086b02a71de0,Jl. Gubeng Masjid - Jalur Hijau,street,PUSAT,,-7.26581762,112.75316730
3172b652-6dc7-52cf-84f5-d95d1d0a2885,Jl. Gubeng Pojok - Retonde dan Viaduk,street,PUSAT,,-7.26407668,112.75127377
9c0a5e26-3a4b-57c6-806b-2e5cb3db8d59,Jl. Gubeng Pojok - Retonde dan Viaduk,street,PUSAT,,-7.26591809,112.75095265
6704e851-ed74-54fc-bfc0-e5f1f611b3bb,Jl. Gubeng Pojok - Retonde Hanamasa,street,PUSAT,,-7.26632291,112.75133823
e4c86e44-b408-5838-b1c8-c984df08f0d8,Jl. Gubeng Pojok - Retonde Hanamasa,street,PUSAT,,-7.26604489,112.75114806
c83b6801-4962-5c8d-aedc-03f6d14feae6,Jl. Gubernur Suryo,street,PUSAT,,-7.26387224,112.74435596
0b636a33-da75-506b-9110-bbe9061b04b0,Jl. Imam Bonjol - Retonde,street,PUSAT,,-7.27891937,112.73522058
8bd226c2-1639-5485-a55e-a7c36e40f2d4,Jl. Indragiri - Pulau 1 (Depan Lapangan Thor),street,PUSAT,,-7.28744310,112.73152981
d13f2a3b-5fd0-54e8-9b57-1d96c59e84a6,Jl. Indragiri - Pulau 2 (Depan Rumah Makan Ibc),street,PUSAT,,-7.28780922,112.73149411
236b648f-eb42-5150-a1e9-88ac0bab0afa,Jl. Irian Barat,street,PUSAT,,-7.27293656,112.74485140
47e5c262-4dc6-55f8-a6f5-af1d1dbbfc84,Jl. Jagalan - Retonde,street,PUSAT,,-7.24842635,112.74656423
61c01d48-a66b-545d-ab97-895df4389100,Jl. Jaksa Agung Suprapto - Pulau 1 (Sisi Gedung Balai Kota),street,PUSAT,,-7.25929204,112.74626249
632c4329-adc4-5eea-8abe-20d463a22419,Jl. Jaksa Agung Suprapto - Pulau 2 (Depan Hotel Leedon),street,PUSAT,,-7.25690923,112.74670884
19f7c617-5b46-50f5-8c57-aa856af65b15,Jl. Jaksa Agung Suprapto - Pulau 3 (Depan JNE),street,PUSAT,,-7.25498990,112.74713754
d6ee05a3-75c3-59e5-b0cb-8afb343b764c,Jl. Jaksa Agung Suprapto - Pulau 4 (Optik),street,PUSAT,,-7.25327247,112.74758927
aa7cba4f-9c35-544f-b659-800e220fb502,Jl. Kalianyar,street,PUSAT,,-7.24855735,112.74745895
24ea4f8f-4ad5-5b8d-9b35-45b85d47ca75,Jl. Kapasari,street,PUSAT,,-7.24794470,112.75071963
8a5e1be1-935a-5471-928f-9dd5f5498456,Jl. Karimun Jawa,street,PUSAT,,-7.27293085,112.74535547
90e446cc-a239-5f44-a5fb-9f39359116d6,Jl. Karimun Jawa,street,PUSAT,,-7.27309536,112.74537228
1badbd04-b69e-5328-b8ec-777ffbb4280e,Jl. Kartini - Pedestrian,pedestrian,PUSAT,,-7.27964992,112.74029288
696c54e4-2ac8-52bf-99a0-f44927c63772,Jl. Kartini - Pedestrian,pedestrian,PUSAT,,-7.27974264,112.74026470
9c5d89bd-2b57-5145-ae76-53a6ad816c82,Jl. Kartini - Retonde,street,PUSAT,,-7.27816268,112.72945063
aea88e93-9df5-54ab-b987-b5d7854fc692,Jl. Kayoon,street,PUSAT,,-7.27220814,112.74458060
f0f5124a-9bbb-54fa-b742-60c323f7a174,Jl. Kebon Rojo Bank BI,street,PUSAT,,-7.24356310,112.73744444
ab1333ff-29c1-520a-b000-ad7fa4c7d590,Jl. Kebon Rojo Bank Mandiri,street,PUSAT,,-7.24333151,112.73900921
a8ff9836-b160-58ff-ab18-7acf1b5fd5a1,Jl. Kecilung,street,PUSAT,,-7.25717119,112.74549776
9ceb9d78-62af-5a05-b6c6-8c770368c85a,Jl. Kedungdoro - Pulau 1 (Depan A Peng),street,PUSAT,,-7.26701791,112.72974180
4c2421eb-89cc-5b8b-8e84-8c06c489354f,Jl. Kedungdoro - Pulau 2 (Depan LPS),street,PUSAT,,-7.26500856,112.73054864
a37cbd62-1ac5-5938-a806-c71f826da9d8,Jl. Kedungdoro - Pulau 3 (Depan Ruko Still),street,PUSAT,,-7.26243876,112.73156901
64b5623a-ce7f-5488-b13a-a5055e90b629,Jl. Kedungdoro - Pulau 4 (Depan Bank BNI),street,PUSAT,,-7.26030302,112.73241813
e87459cf-0cd2-5272-96dd-c54d03877245,Jl. Kedungdoro - Pulau 5 (Depan Dealer Yamaha),street,PUSAT,,-7.25906601,112.73290042
ab43c0db-c94c-517c-882b-4d1e57b762e0,Jl. Kedungdoro - Retonde,street,PUSAT,,-7.26848794,112.72899448
f4b8e1d7-777b-5383-845b-4b158bd79012,Jl. Kupang - Retonde,street,PUSAT,,-7.27696239,112.72802104
2dc9cf6b-543d-5a71-aee6-31eafde1d2c9,Jl. Kusuma Bangsa - Pulau 1 (Depan Grand City),street,PUSAT,,-7.26021187,112.75121392
99e6165e-fc1e-5d0f-8a07-630fca8b88eb,Jl. Kusuma Bangsa - Pulau 2 (Depan SMA N 5),street,PUSAT,,-7.25734982,112.75073198
a7e9bf3e-23ef-5441-a371-b29821f8002b,Jl. Kusuma Bangsa - Pulau 3 (Depan SPBU),street,PUSAT,,-7.25333502,112.74990328
58a5c6de-751e-585d-8c63-b4e0c38278fa,Jl. Kusuma Bangsa - Pulau 4 (Depan SDN Kapasari),street,PUSAT,,-7.25036870,112.74990761
f4b417b9-6468-5b10-b40a-2b3bf100ba93,Jl. Mojopahit - Rotonde,street,PUSAT,,-7.28071331,112.74460493
4d796326-e563-59f2-858e-eb4c67f3db55,Jl. Musi,street,PUSAT,,-7.28733327,112.73187176
2ecb10f0-c5c8-5623-b13f-b482d1195e73,Jl. Ngagel BAT,street,PUSAT,,-7.28788850,112.74538066
7bcf3858-f3ae-57d9-984f-9226297a9218,Jl. Ngaglik - Retonde,street,PUSAT,,-7.24884432,112.75051629
ee0d78ba-8b8a-5484-a18d-9ecc1a8a93b6,Jl. Ngemplak - Retonde,street,PUSAT,,-7.25590081,112.74384138
65ac24d7-7493-5f19-8fd4-633f3ebe8e16,Jl. Ngemplak Stren Kali,street,PUSAT,,-7.25805231,112.74382794
61b20f08-ba20-511a-a5ec-857a39b6295a,Jl. Pacar Keling,street,PUSAT,,-7.25865701,112.75538744
a2ac447e-6e37-5a7e-bdfd-5a9b3057f0a9,Jl. Pahlawan - Retonde,street,PUSAT,,-7.24699803,112.73846747
5b588bf2-7aea-5eaa-b01a-fa2384e16237,Jl. Pahlawan - Retonde Bapedda,street,PUSAT,,-7.24701255,112.73873747
70dc56d3-5b69-5b67-a950-28a55ebf8935,Jl. Pandegiling - Barat Pulau 1 (Depan Hotel Santika),street,PUSAT,,-7.27703499,112.74004734
dd0ad312-a154-5240-bf89-4e8765d8946b,Jl. Pandegiling - Barat Pulau 2 (Depan Tokoh Bangunan),street,PUSAT,,-7.27650476,112.73767328
26ecae52-0c91-50e8-ad4b-9b721bac56f2,Jl. Pandegiling - Timur,street,PUSAT,,-7.27701288,112.74034015
99d8d296-9e43-568a-a09e-69a7b6d88353,Jl. Panglima Sudirman - Pedestian,street,PUSAT,,-7.26622958,112.74488490
bb918227-27b8-5415-9c43-8603561299aa,Jl. Panglima Sudirman - Pedestian,street,PUSAT,,-7.27084515,112.74311163
1e54acb0-9567-58f4-be2d-54de94c25338,Jl. Panglima Sudirman - Retonde,street,PUSAT,,-7.27189764,112.74297164
e3900366-e04c-56bf-ace4-26911018d015,Jl. Pasar Besar Wetan,street,PUSAT,,-7.24745926,112.74057767
10b29a82-c8f9-5bec-b73d-158c4f944d58,Jl. Pasar Besar Wetan - Retonde,street,PUSAT,,-7.24762081,112.74178142
6a01704c-3297-57fd-a901-4b7210f9e1b1,Jl. Pasar Kembang,street,PUSAT,,-7.27047594,112.72842624
fe919624-134d-5069-8f1d-d39c53335c02,Jl. Pasar Kembang - Bawah Flyover,street,PUSAT,,-7.27479634,112.72699699
2676bc08-4fc3-5075-a145-7b8d7ee2ad48,Jl. Pawiyatan,street,PUSAT,,-7.25172205,112.73154049
420510fb-bb99-52de-9bff-e1d86af93ac1,Jl. Pecindilan,street,PUSAT,,-7.24801958,112.74704925
d4f08c3e-1158-551f-b6d6-d4136bcb4850,Jl. Pecindilan,street,PUSAT,,-7.24636600,112.74747378
52c6bccb-3512-5c83-b5f6-1be0e227fb95,Jl. Pemuda - Retonde,street,PUSAT,,-7.26604087,112.74975589
4c924403-ba00-5ed2-9a83-5116e47f96da,Jl. Pemuda - Taman Pojok,street,PUSAT,,-7.26616626,112.74993940
311c40ba-3d53-529f-b22f-67635836c421,Jl. Peneleh,street,PUSAT,,-7.25174578,112.73774135
4762a2a8-57b9-51e7-973c-a5d58fe19326,Jl. Pengampon - Pulau 1 (Depan Tokoh Kosmetik),street,PUSAT,,-7.24797140,112.74696442
f08261c5-e057-520a-bfdd-cf760fc602df,Jl. Pengampon - Pulau 2 (Depan Tokoh Ban),street,PUSAT,,-7.24619613,112.74741022
ddace36e-405b-507d-ac9d-e1a977a6047d,Jl. Petemon - Retonde Petemon Timur,street,PUSAT,,-7.26931013,112.72873501
0229c0e5-b2cd-50f5-8690-0e7d4887a56b,Jl. Polisi Istimewa - Pedestrian,pedestrian,PUSAT,,-7.28058262,112.74246805
e6a9b9a6-df8c-577a-a308-e0fe2fa8dfea,Jl. Polisi Istimewa Pulau 1 (Depan ST. Louis),street,PUSAT,,-7.28005409,112.74337962
eedbb7e8-0a8b-5423-8bc5-7046732e9fc9,Jl. Polisi Istimewa Pulau 2 (Depan Hoka Bento),street,PUSAT,,-7.28078683,112.74173433
f1c076e6-a21c-554c-9291-0dc033771eb3,Jl. Praban - Retonde,street,PUSAT,,-7.25588399,112.73449856
791e0cb4-f5e0-59fd-bc63-c1df8d9056e4,Jl. Praban - Taman Pojok Praban,street,PUSAT,,-7.25564806,112.73672333
ccabc327-6394-5ba8-8300-edea590ea783,Jl. Prof. Dr. Mustopo,street,PUSAT,,-7.26526415,112.75547246
5899713d-9f12-5161-a362-53d774767ba6,Jl. Progo,street,PUSAT,,-7.29188627,112.74045900
c67085cc-0eff-5413-8ec9-a04348a6feee,Jl. Raden Saleh - Retonde,street,PUSAT,,-7.25150749,112.73524467
3764a85d-6465-59a3-9b2e-ce38f070cf02,Jl. Raya Darmo (Depan Bank BCA),street,PUSAT,,-7.27858885,112.74106443
b1dbf49f-5bc2-5a87-9230-1f331314d700,Jl. Raya Darmo Pulau 1 (Depan Taman Bungkul),street,PUSAT,,-7.29339843,112.73913949
5cff15f9-5572-5047-a927-9195b0ad6529,Jl. Raya Darmo Pulau 2 (Depan Graha Wonokoyo),street,PUSAT,,-7.29041806,112.73898505
754adc20-ffcb-593e-aeeb-1332d39cf81a,Jl. Raya Darmo Pulau 3 (Depan RS. Darmo),street,PUSAT,,-7.28728818,112.73946000
093dcc33-ed2b-5206-91a3-8eccb137e7ab,Jl. Raya Darmo Pulau 4 (Depan Santa Maria),street,PUSAT,,-7.28287475,112.74028593
026c81cd-b98b-53db-bec3-5d1a1fa70d70,Jl. Raya Darmo Pulau 5 (Depan CIMB Niaga),street,PUSAT,,-7.28040895,112.74071110
0aa125af-2cf2-58e1-b50b-43b5cf0d272e,Jl. Reciden Sudirman,street,PUSAT,,-7.25797962,112.75393333
8a67f55c-b6a9-55fa-896c-f71572d6020c,Jl. Reciden Sudirman,street,PUSAT,,-7.25708765,112.75404297
7617cbee-ef2d-57a5-997a-0e7e63d42606,Jl. Semarang,street,PUSAT,,-7.25493794,112.72797405
18f071fe-f97f-5014-b33a-c4b0b83f6373,Jl. Semarang - Retonde,street,PUSAT,,-7.24635351,112.73361110
6c5ff63d-e066-52f6-a2e8-71eb4166c301,Jl. Serayu,street,PUSAT,,-7.29115424,112.74068441
2993b543-e67c-5f28-a2e3-82e9ade65c91,Jl. Simpang Dukuh - Retonde,street,PUSAT,,-7.26298525,112.74211513
d63f0c55-9e42-576c-8fa4-3bdc1bf32d63,Jl. Slamet - Rotonde,street,PUSAT,,-7.26168564,112.74935595
85c592dc-c508-57f2-a15f-3028af35eeb2,Jl. Sono Kembang,street,PUSAT,,-7.27215958,112.74372061
ffceda71-6b79-5707-be67-b4efe3fb6a4d,Jl. Sriwijaya,street,PUSAT,,-7.27940890,112.74212394
f59621b4-d014-5f45-bc1b-3e0a40bc1f65,Jl. Sulawesi - Retonde,street,PUSAT,,-7.27637652,112.74617453
2c59bf64-3a93-5d35-8d7f-a254813a6fcd,Jl. Sulung Kali,street,PUSAT,,-7.24625529,112.74262752
4c977de0-83b8-5b42-a4ee-50b3eefa39b5,Jl. Sumatra,street,PUSAT,,-7.26947617,112.74966450
6728de01-a93c-5b48-989d-282277c3e74d,Jl. Sumatra - Retonde,street,PUSAT,,-7.27676535,112.74516771
8b4423f3-caa5-577b-9f72-feac67e4c457,Jl. Taman Aksara,street,PUSAT,,-7.26173762,112.74527245
19772643-4f31-58d0-a83a-7303485a8a96,Jl. Taman Apsari,street,PUSAT,,-7.26469089,112.74282004
206d409b-8697-5792-8b93-6635279375c5,Jl. Tembaan,street,PUSAT,,-7.24711849,112.73772499
e4ba3457-7f32-5322-8f3f-97aaaff92128,Jl. Tembaan - Retonde,street,PUSAT,,-7.24646776,112.73384773
eb08d9e1-9b31-5048-83d6-ce3dbaf64cdf,Jl. Tembok Dukuh,street,PUSAT,,-7.25598681,112.72750013
779d7a5a-b7f5-5146-b79d-09f782c4b044,Jl. Undaan Kulon,street,PUSAT,,-7.24866079,112.74655392
97bc5fcc-20b3-5750-9770-23674d4990da,Jl. Undaan Kulon,street,PUSAT,,-7.25197704,112.74484878
04ccd0ff-d9a0-5d5a-9037-5efc2a451772,Jl. Undaan Wetan,street,PUSAT,,-7.25261720,112.74470710
858c5270-46a4-5f57-883b-6e0d39c96033,Jl. Undaan Wetan,street,PUSAT,,-7.24872721,112.74665493
d396c41e-f861-5049-92a3-d6da159608a4,Jl. Undaan Wetan - Retonde,street,PUSAT,,-7.25565783,112.74360448
f48dc95e-ab80-5607-947a-3bfd74b4df4d,Jl. Urip Sumoharjo - Pedestrian,pedestrian,PUSAT,,-7.27478495,112.74172561
3469ad6b-a095-51b2-bb0e-ac03655365fc,Jl. Urip Sumoharjo Pos Polisi,street,PUSAT,,-7.27329536,112.74222183
c8428f1e-0f1c-55b9-b104-ecea29df1fce,Jl. Walikota Mutajab - Retonde,street,PUSAT,,-7.25952489,112.74339583
cce7da9c-9718-5fdf-8675-623e7cdc70ea,Jl. Walikota Mutajab - Retonde,street,PUSAT,,-7.26041697,112.74597781
8d357074-b228-5ae0-b386-1c117b3a5cd1,Jl. Widodaren,street,PUSAT,,-7.25850661,112.73168033
04a62eb2-9325-54c3-b0c2-60862ac34e31,Jl. Wijaya Kusuma,street,PUSAT,,-7.25977893,112.74887596
c6b29412-e1bc-5062-87f2-ab4b6a71dd95,Jl. Wijaya Kusuma,street,PUSAT,,-7.25940605,112.74883141
17026656-1b3a-597d-b937-b217650be750,Jl. Wuni - Retonde,street,PUSAT,,-7.26133064,112.74437922
ac44fbd9-742c-54fe-b708-133889399373,Jl. Yos Sudarso,street,PUSAT,,-7.26107686,112.74659408
ae65d897-cb69-54e1-a000-0546cdd297f1,Jl. Yos Sudarso Stren Kali,street,PUSAT,,-7.26275184,112.74529593
104f7bfc-e4a3-5c64-92cd-531da56e46c4,Retonde Depan Taman Buah,street,PUSAT,,-7.25557003,112.74298360
0388e6cf-f611-5240-852f-66dad8d02777,Retonde Embong Malang,street,PUSAT,,-7.26116297,112.73980457
de7a7bb4-72a5-56d8-aba3-b4528ea23670,Retonde Simpang Lonceng,street,PUSAT,,-7.26270556,112.74094162
a8d5c322-4465-5452-a283-82dca9d6bc10,Retonde Tegalsari,street,PUSAT,,-7.26586881,112.74012488
96772c9b-b52f-5221-b2de-993fcb2c36fd,Stren Kali Kramat Gantung,street,PUSAT,,-7.25109942,112.73779230
f725eba8-ecfb-58c9-8d2f-26d5c7ac3d93,Taman Asahan,park,PUSAT,,-7.28617152,112.73172991
c286cb46-359a-5b32-9c07-15349cef2493,Taman Bintoro,park,PUSAT,,-7.28600219,112.73713594
c79f679c-f4b9-50e8-a0a6-630722bae0c3,Taman Karapan Sapi,park,PUSAT,,-7.27300315,112.74226402
cf061a6a-76fe-5c6e-86f6-f1b2b5470983,Taman Korea,park,PUSAT,,-7.28331467,112.73599037
f7f1a4b6-fbc8-52c1-8cdb-f0792263361f,Taman Monumen Polisi,park,PUSAT,,-7.28087526,112.74094196
0dbc4e6d-406a-5382-8ac5-c1aadd86458e,Taman Musium BI,park,PUSAT,,-7.29500897,112.73890831
9155a297-c651-5150-a7d8-908fd5f57a30,Taman Pojok Soto Kenari,park,PUSAT,,-7.25933880,112.74248776
8b7a8b1d-25d4-5c6b-a27d-92eaafcce566,Taman Surya,park,PUSAT,,-7.26007824,112.74637543
a60426aa-06e4-5f4a-9a11-8cacf8e727f6,Taman Surya,park,PUSAT,,-7.26034291,112.74722824
031b7511-bdb4-5d95-96ed-3f8daacf771a,Ayani fronrage timur RSAL,street,SELATAN,,-7.31108724,112.73533186
9e9e24e2-68c2-5f6f-b5ed-3f52035cc673,Ayani frontage timur gmex giant,street,SELATAN,,-7.31486242,112.73450963
02645f98-37f9-5079-abbe-955f35386c35,ayani lama depan cito,street,SELATAN,,-7.34527903,112.72923319
0e0d23cd-02d8-5ae1-8266-9c4631f62635,ayani lama depan cito,street,SELATAN,,-7.34273507,112.72931270
2ce3a9bd-1d1d-5e5e-b50d-1ccb2d0cdfa2,ayani lama depan cito,street,SELATAN,,-7.34576008,112.72924763
a9ca2934-051e-5c66-bfab-258f670ec09e,ayani lama depan dishub,street,SELATAN,,-7.34053199,112.72931490
16cfe702-9251-5d64-83e0-91e6f1b60ab9,ayani lama depan KFC,street,SELATAN,,-7.31862164,112.73347472
6dde2962-87fc-5824-bde2-2b5fd0972254,ayani lama depan kimia farma,street,SELATAN,,-7.33769821,112.72942791
24fba960-aa9e-5733-b431-08de838acf39,ayani lama dinkes,street,SELATAN,,-7.33048321,112.73094297
3874b50d-29e1-511f-9e55-d807a2f2d88d,ayani lama dinkes,street,SELATAN,,-7.32291794,112.73257686
b8a384c2-a853-5e24-a9ca-3a0ded42588f,ayani lama dishub,street,SELATAN,,-7.33348208,112.73023222
665d4411-16c5-5076-b4fa-c1e9c0194123,ayani lama excelso,street,SELATAN,,-7.31719095,112.73378313
cb87b6cd-1ca5-5123-a4c8-79cbff3dd0b4,ayani lama excelso,street,SELATAN,,-7.31314580,112.73465311
1b1fd5f9-cb82-536b-8dff-3fb28de8d1be,"Batas kota, Jl. Dukuh Menanggal Selatan",street,SELATAN,,-7.34657040,112.72466521
4ba19d67-d35a-54dd-81f9-2653848409b5,Bunderan waru,street,SELATAN,,-7.34676367,112.72847064
3be0c92c-7a11-5845-9f17-c9d9c6b23da0,exit tol gunungsari,street,SELATAN,,-7.30900262,112.71136591
4caf2a43-70a3-54ec-b152-783f5b85c75d,exit tol gunungsari,street,SELATAN,,-7.31031798,112.71051932
1d1eeb18-5f57-5994-84ce-8a558e0b36db,exit tol masjid agung,street,SELATAN,,-7.33716395,112.71392110
cc34581b-70fb-55a1-8280-93fcd6ab73b4,exit tol Masjid Agung,street,SELATAN,,-7.33771853,112.71401227
0107ceea-eb59-5aa7-8706-9581381e7f63,Jembatan Sawunggaling,street,SELATAN,,-7.30027833,112.73713087
0c49fcb8-6335-5252-bae6-e0951f95a588,Jembatan Sawunggaling,street,SELATAN,,-7.29949715,112.73650083
6b3fa0a5-fe8d-59a9-a440-404a831868a1,Jl. A. Yani Bawah Flyover Wonokromo,street,SELATAN,,-7.30667673,112.73600657
0562a887-66d4-5523-a873-eb8f14d62bbe,Jl. A. Yani Frontage Barat (Cito),street,SELATAN,,-7.34472121,112.72904557
11d8d08b-d53f-5d3f-a4ba-baa3482e4782,Jl. A. Yani Frontage Barat (Dinkes),street,SELATAN,,-7.32350277,112.73224744
638ed6c4-9b4a-5e4b-841a-d4a3479260d0,Jl. A. Yani Frontage Barat (Kejaksaan),street,SELATAN,,-7.31445863,112.73419823
ffa40869-e3de-52c6-9cf5-1994b6139889,Jl. A. Yani Frontage Barat (Kimia Farma),street,SELATAN,,-7.33765966,112.72923402
057949ba-d327-5212-8f07-e05d3cba53d9,Jl. A. Yani Frontage Barat (Mitra 10),street,SELATAN,,-7.34042506,112.72909119
b48d3aa0-d3c6-5131-b786-7ac83495385b,Jl. A. Yani Frontage Barat (Mitra 10),street,SELATAN,,-7.34302390,112.72911667
2f767085-6c49-5f86-b48f-30dd73a13a12,Jl. A. Yani Frontage Barat (Papilio),street,SELATAN,,-7.33036178,112.73075673
37d4a34c-8d1f-5219-ab12-5e6e8d1bdfbb,Jl. A. Yani Frontage Barat (Papilio),street,SELATAN,,-7.32703280,112.73072734
7ca3fddc-92d0-562a-b9e8-5210e8dd16a1,Jl. A. Yani Frontage Barat (Papilio),street,SELATAN,,-7.32865945,112.73124510
bff1f414-88bc-593c-84fa-57841e7e3dae,Jl. A. Yani Frontage Barat (Primarasa),street,SELATAN,,-7.33400846,112.72991439
71a719ba-e91e-52f2-94da-2481ee203e28,Jl. A. Yani Frontage Barat (Pusvetma),street,SELATAN,,-7.31746648,112.73353840
7a584141-f25c-5422-a772-363f10b3c6af,Jl. A. Yani Frontage Barat (Royal),street,SELATAN,,-7.30990003,112.73512248
aa8856a7-5b8f-5a0b-bf48-a2d17a57f8eb,Jl. A. Yani Frontage Barat (Royal),street,SELATAN,,-7.31248040,112.73458484
13253d52-36e7-59d8-892e-92e93c3c2364,Jl. A. Yani Frontage Timur - Depan Uinsa,street,SELATAN,,-7.32073512,112.73328412
3c1ddf9a-516f-5dc1-91b0-a4193c05d35e,Jl. Abdul Wahab,street,SELATAN,,-7.29082148,112.70695139
fb7c6f7a-7269-5898-8abf-7f2c0d40ed55,Jl. Adityawarman Pulau 1 depan Cafe prajurit - KFC,street,SELATAN,,-7.29488900,112.73243487
22248957-57db-5b61-bef9-1d90d0a4fb07,Jl. Adityawarman pulau 2 Palapa - Paramitha,street,SELATAN,,-7.29358987,112.73072657
ce6e518f-b0bc-5e18-8f67-8057644b2514,Jl. Adityawarman pulau 3 depan KPU - Mayapada,street,SELATAN,,-7.29252674,112.72863761
73f42c09-86bc-5442-8dff-5ef798238a7f,Jl. Ayani - Depan RSI,street,SELATAN,,-7.30597826,112.73553550
e50b8469-ce2b-5eab-b205-0c3d939048a6,Jl. Ayani -Depan RSI,street,SELATAN,,-7.30608079,112.73579882
214367c5-029c-5331-ab7c-2a9a28fb2cba,Jl. Ayani asenering mayangkara,street,SELATAN,,-7.30809811,112.73558047
a9cac4e4-e905-5f70-af9f-6ce6122f06d0,Jl. Ayani asenering mayangkara,street,SELATAN,,-7.30764890,112.73570765
d8314dd9-d66f-5261-8782-e626e49ed8b2,Jl. Ayani asenering mayangkara,street,SELATAN,,-7.30754087,112.73542062
b6d280d9-b2b0-5d22-975f-209f1be6d7d9,Jl. Ayani Bawah fly over Mayangkara,street,SELATAN,,-7.30467830,112.73648698
1e8f8f39-533f-518c-9586-9ca2e4961fe4,Jl. Ayani Bawah Fly over Mayangkara,street,SELATAN,,-7.30549559,112.73627044
7960f0b2-aab8-5902-81af-6f044e001f81,Jl. Batang Hari,street,SELATAN,,-7.29426914,112.72885180
34bccad6-1d32-516d-8bab-fdf412094e44,Jl. Bumiharjo,street,SELATAN,,-7.29808012,112.73789765
8c5b0d88-d0df-5806-8003-113ca8cc1d7f,Jl. Bung Tomo,street,SELATAN,,-7.29131988,112.74763587
bc735168-0526-5411-8104-512fe5ad6a94,Jl. Darmo - Jalur tepi depan Polsek Wonokromo,street,SELATAN,,-7.29889535,112.73743579
c435a3d8-c3dc-5dfe-8412-7ee452def060,Jl. Darmo - Jalur tepi depan Polsek Wonokromo,street,SELATAN,,-7.29821348,112.73826530
4a150307-1001-5442-9afa-9754e2645972,Jl. Darmo Patung KBS,street,SELATAN,,-7.29599394,112.73867999
250bfc8c-1f59-5d7b-84de-915ca3e2181e,Jl. Darmo timur KBS - pulau 2 Depan Mandiri,street,SELATAN,,-7.29698283,112.73920477
cb678bff-65da-5f27-8aec-348a5da2d785,Jl. Darmo timur KBS - pulau 2 depan Polsek,street,SELATAN,,-7.29845382,112.73762921
ec015be0-7511-5688-a9d4-fd182fc06361,Jl. Darmo Timur KBS - Pulau 3 depan Air Mancur,street,SELATAN,,-7.29585711,112.73924649
e960ccaf-90c2-537d-a8cb-2eac3618790d,Jl. Dukuh Menanggal - Depan DISNAKER,street,SELATAN,,-7.34098695,112.71937767
1af0b392-39f5-5f9e-a6fa-b07cad1161c3,Jl. Dukuh Menanggal - depan SMA 15,street,SELATAN,,-7.34066533,112.71837073
de615f1f-5a23-5336-b418-260fc55794bd,Jl. Dukuh Menanggal - depan SMA 15,street,SELATAN,,-7.34066533,112.71837073
fb3e041c-d935-53e9-b869-5fea6e7cbcd8,Jl. Dukuh Menanggal Selatan,street,SELATAN,,-7.34026478,112.71701928
e5c6ab1d-8e7c-591e-a064-5438a3e2e9df,Jl. gayung kebonsari injoko,street,SELATAN,,-7.32920165,112.72455002
19e520dd-fd2d-5044-b190-7973c68f7059,Jl. Gayung kebonsari injoko,street,SELATAN,,-7.32944190,112.72786512
1ca6ecce-8c9f-513b-8592-03d36c5a00c2,Jl. Gayung kebonsari injoko,street,SELATAN,,-7.32970860,112.73035636
